FireId,Org,Region,UNIT_ID,UnitName,FIRE_YEAR,FIRE_NUM,FireCode,FIRE_NAME,FirePrType,CauseCat,Owner,OrAccuracy,LocMethod,LatNAD83,LongNAD83,StartDate,InitAtDate,ContainedDate,ContainedAcres,ContrDate,ContrAcres,OutDate,WUI,IntersectFuels,AddedtoNFPORS,NFPORSNum,CompCode
583918,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,1,,Raccoon Pt. - Unit 6,48,Human,3,Accurate,CorrectedGPS,25.9958,-80.9403,20090109,20090109,,,20090109,414,20090115,No,,,3294382,Complete
583917,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,2,,Bear Island,48,Human,3,Accurate,CorrectedGPS,26.215322,-81.32669,20090110,20090110,,,20090111,1335,20090118,Yes,,,3294373,Complete
584125,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,3,,Bear Isl Windmill RX,48,Human,3,Accurate,CorrectedGPS,26.235817,-81.238411,20090114,20090114,,,20090115,441,20090116,No,,,3294373,Complete
584127,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,4,,Concho Billy R/X,48,Human,3,General,CorrectedGPS,26.0694,-81.2592,20090113,20090113,,,20090115,3,20090116,Yes,,,3294378,Complete
584129,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,5,,Turner Round,48,Human,3,Accurate,CorrectedGPS,25.92185,-81.30942,20090116,20090116,,,20090118,440,20090119,Yes,,,3294378,Complete
584132,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,6,,South 41 RX,48,Human,3,Accurate,CorrectedGPS,25.8564,-81.1222,20090116,20090116,,,20090117,7763,20090118,Yes,,,3300947,Complete
584136,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,7,,Turner Round 2,48,Human,3,Accurate,CorrectedGPS,25.9694,-81.3,20090124,20090124,,,20090127,8093,20090212,Yes,,,3294378,Complete
584138,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,8,,Bear Is Windmill3 RX,48,Human,3,Accurate,CorrectedGPS,26.2436,-81.2408,20090123,20090123,,,20090125,1259,20090128,Yes,,,3294373,Complete
584137,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,9,,S-41 Headquarters RX,48,Human,3,Accurate,CorrectedGPS,25.890261,-81.318378,20090126,20090126,,,20090127,1422,20090128,Yes,,,3300947,Complete
584243,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,10,,Concho Nash/Hill RX,48,Human,3,General,CorrectedGPS,26.0433,-81.2086,20090129,20090129,,,20090203,874,20090205,Yes,,,3294378,Complete
584236,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,11,ERA5,Monroe Station,11,Human,3,Accurate,CorrectedGPS,25.860983,-81.096022,20090130,20090130,,,20090202,2208,20090208,Yes,,,,Complete
584281,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,12,,South 41 Kirby,48,Human,3,General,CorrectedGPS,25.869367,-81.188736,20090206,20090206,,,20090207,6206,20090211,Yes,,,3300947,Complete
584408,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,13,,Lost Dog 09,48,Human,3,Accurate,CorrectedGPS,25.99153,-80.95264,20090208,20090208,,,20090208,73,20090211,Yes,,,3294380,Complete
584422,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,14,ERR3,MM71 Sedan,11,Human,3,Accurate,RawGPS,26.16644,-81.21556,20090208,20090208,,,20090208,1,20090208,No,,,,Complete
585132,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,15,,Lost Dog 09.2,48,Human,3,Accurate,CorrectedGPS,26.00214,-80.958828,20090214,20090214,,,20090214,1690,20090217,Yes,,,3294380,Complete
584447,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,16,,North 41 Burns #3,48,Human,3,General,CorrectedGPS,25.98531,-81.24978,20090214,20090214,,,20090216,765,20090218,No,,,3294377,Complete
584462,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,17,ER0Q,Mailbox Fire,11,Human,3,Accurate,CorrectedGPS,25.901597,-81.303983,20090217,20090217,,,20090218,0.2,20090219,No,,,,Complete
585940,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,19,ES87,Halfway Creek Fire,11,Natural,3,General,CorrectedGPS,25.8722,-81.3308,20090323,20090323,,,20090324,0.5,20090325,No,,,,Complete
585128,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,20,ETN6,Skunk Ape South,21,Human,3,Accurate,CorrectedGPS,25.873294,-81.273925,20090329,20090329,,,20090330,33,20090331,No,,,,Complete
590721,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,21,EU4Y,Deep Fire,11,Natural,3,General,CorrectedGPS,26.1769,-81.3139,20090422,20090422,,,20090511,29112,20090515,Yes,,,,Complete
585727,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,22,EVF9,55 Fire,11,Human,3,General,CorrectedGPS,26.1706,-80.9606,20090425,20090425,,,20090425,0.5,20090426,No,,,,Complete
585941,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,23,EV6G,Iron Pot,11,Human,3,Accurate,CorrectedGPS,25.6719,-80.8647,20090504,20090504,,,20090505,0.1,20090506,Yes,,,,Complete
585884,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,24,EV4Z,MM64,11,Natural,3,Accurate,CorrectedGPS,25.8719,-81.1814,20090505,20090505,,,20090505,0.5,20090505,No,,,,Complete
587666,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,25,EV6C,MM 63,11,Natural,3,Accurate,CorrectedGPS,26.1678,-81.1239,20090501,20090501,,,20090501,0.5,20090502,No,,,,Complete
585942,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,26,EV6J,Dump Truck Fire,11,Human,3,Accurate,CorrectedGPS,26.1714,-80.9439,20090506,20090506,,,20090506,0.8,20090507,No,,,,Complete
586082,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,27,EV64,Oil,11,Human,3,Accurate,CorrectedGPS,25.97919,-80.90447,20090507,20090507,,,20090509,1.1,20090510,Yes,,,,Complete
587091,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,28,,Secret Pipeline,21,Natural,3,Accurate,CorrectedGPS,25.98158,-80.92128,20090507,,,,20090507,0.1,20090507,No,,,,Complete
587092,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,29,EX76,Mudcat,21,Natural,3,General,CorrectedGPS,26.0581,-81.1314,20090603,,,,20090603,3,20090605,No,,,,Complete
587094,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,30,,South 41 Kirby 2 RX,48,Human,3,Accurate,CorrectedGPS,25.8306,-81.225,20090603,20090603,,,20090603,3126,20090605,No,,,3300947,Complete
587095,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,31,,Raccoon 9 RX,48,Human,3,Accurate,CorrectedGPS,25.9833,-80.9417,20090603,20090603,,,20090605,450,20090607,No,,,3294382,Complete
587096,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,32,,Eleven West RX,48,Human,3,Accurate,CorrectedGPS,25.8714,-80.9808,20090603,20090603,,,20090605,5182,20090607,No,,,3294379,Complete
587097,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,33,,Raccoon 5RX,48,Human,3,Accurate,CorrectedGPS,26.0042,-80.9203,20090605,20090605,,,20090605,340,20090607,No,,,3294382,Complete
587099,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,34,,Area 51 RX,48,Human,3,Accurate,CorrectedGPS,25.9653,-80.9703,20090605,20090605,,,20090606,1004,20090607,No,,,3294380,Complete
587280,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,35,EYZ2,Trailstrike,21,Natural,3,Accurate,CorrectedGPS,25.9492,-81.0453,20090605,,,,20090606,0.5,20090606,No,,,,Complete
587100,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,36,,Area 51 2 RX,48,Human,3,Accurate,CorrectedGPS,25.9653,-80.97053,20090611,20090611,,,20090611,60,20090612,Yes,,,3294380,Complete
587062,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,37,EY3C,East Skillet,21,Natural,3,General,CorrectedGPS,25.8919,-81.1494,20090611,20090611,,,20090611,4,20090613,No,,,,Complete
587661,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,38,EY6P,Two Sides,11,Natural,3,Accurate,CorrectedGPS,26.23,-81.1747,20090615,20090615,,,20090617,322,20090619,No,,,,Complete
587662,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,39,,Wind-Billie,48,Human,3,Accurate,CorrectedGPS,25.937075,-81.207742,20090618,20090618,,,20090622,12000,20090622,No,,,3294379,Complete
589419,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,40,,DL Jerome,48,Human,3,Accurate,CorrectedGPS,26.0083,-81.3417,20090628,20090628,,,20090628,140,20090629,Yes,,,3294375,Complete
589420,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,41,,Bakers Dozen,48,Human,3,Accurate,CorrectedGPS,26.2333,-81.15,20090710,20090710,,,20090711,2510,20090713,Yes,,,3294372,Complete
592066,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,42,,Raccoon 10 RX,48,Human,3,General,CorrectedGPS,25.9667,-80.95,20090814,20090814,,,20090814,225,20090815,No,,,3294382,Complete
593738,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,43,E57T,Austin,11,Natural,3,Accurate,CorrectedGPS,25.9831,-81.16,20090830,20090831,,,20090901,209,20090904,No,,,,Complete
597025,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,44,,Gobblers Knob,48,Human,3,Accurate,CorrectedGPS,25.7236,-81.04,20091104,20091104,,,20091105,100,20091106,Yes,,,3304917,Complete
597026,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,45,,DeLaDayhoff,48,Human,3,Accurate,CorrectedGPS,25.745,-80.9469,20091105,20091105,,,20091105,200,20091107,Yes,,,3304916,Complete
596908,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,46,E8SN,Royals,11,Human,3,Accurate,CorrectedGPS,25.747408,-80.994625,20091115,20091116,,,20091116,100,20091117,No,,,,Complete
597031,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,47,,POW 2 RX,48,Human,3,Accurate,CorrectedGPS,25.9786,-81.3139,20091116,20091116,,,20091116,50,20091117,Yes,,,3304903,Complete
597038,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,48,,DeLATorre RX,48,Human,3,Accurate,CorrectedGPS,25.731625,-80.952761,20091117,20091117,,,20091117,585,20091118,Yes,,,3304914,Complete
596919,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,49,E8S5,Loop Camp,11,Natural,3,Accurate,CorrectedGPS,25.7369,-81.0247,20091117,20091117,,,20091117,2850,20091119,Yes,,,,Complete
597043,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,50,,Lostmans RCW,48,Human,3,Accurate,CorrectedGPS,25.6953,-81.0675,20091118,20091118,,,20091118,3000,20091119,No,,,3304917,Complete
597375,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,51,,POW Prairies,48,Human,3,Accurate,CorrectedGPS,25.9808,-81.3194,20091124,20091124,,,20091130,1925,20091201,No,,,3304903,Complete
597377,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,52,,Monument West RX,48,Human,3,General,CorrectedGPS,25.9583,-81.1417,20091124,20091124,,,20091201,5300,20091203,No,,,3304901,Complete
597378,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,53,,Deep South RX,48,Human,3,Accurate,CorrectedGPS,25.9808,-81.3194,20091130,20091130,,,20091201,5638,20091202,No,,,3304904,Complete
597381,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,54,,Burns Lake R/X,48,Human,3,General,CorrectedGPS,25.8842,-81.1861,20091202,20091202,,,20091202,620,20091203,No,,,3304901,Complete
597382,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,55,,Skillet Trail RX,48,Human,3,Accurate,CorrectedGPS,25.892161,-81.154786,20091202,20091202,,,20091202,3300,20091203,No,,,3304901,Complete
597383,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,56,,Loop Pines RX,48,Human,3,Accurate,CorrectedGPS,25.8,-80.9833,20091208,20091208,,,20091208,3500,20091209,Yes,,,3304914,Complete
597408,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,57,,Little Deer Camps,48,Human,3,Accurate,QuadMap,26.0333,-81.0667,20091210,20091210,,,20091213,225,20091214,Yes,,,3304896,Complete
597409,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,58,,Pinecrest Pines RX,48,Human,3,General,QuadMap,25.75475,-80.93597,20091214,20091214,,,20091214,180,20091215,Yes,,,3304914,Complete
597411,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,59,,Lostmans Prairies RX,48,Human,3,General,QuadMap,25.7,-81.0667,20091214,20091214,,,20091214,614,20091215,No,,,3304917,Complete
597414,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,60,,LostmansPrairies2 RX,48,Human,3,General,QuadMap,25.7,-81.0667,20091215,20091215,,,20091215,1700,20091216,Yes,,,3304916,Complete
597476,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,61,,LIDE Aerial 1 RX,48,Human,3,General,QuadMap,26.053547,-81.06842,20091216,20091216,,,20091216,100,20091217,Yes,,,3304896,Complete
597478,NPS,SERO,FLBCP,Big Cypress National Preserve,2009,62,,SkunkNfriends,48,Human,3,General,CorrectedGPS,25.8917,-81.2792,20091216,20091216,,,20091216,165,20091217,Yes,,,3304916,Complete
598057,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,1,,Raccoon 1 RX,48,Human,3,Accurate,CorrectedGPS,26.0125,-80.9369,20100111,20100111,,,20100111,419,20100112,Yes,,,3304910,Complete
598058,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,2,,Raccoon 3 RX,48,Human,3,Accurate,CorrectedGPS,26.0081,-80.9081,20100113,20100113,,,20100113,465,20100114,No,,,3304910,Complete
598059,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,3,,Pepper Slash R/X,48,Human,3,Accurate,CorrectedGPS,26.2081,-81.1053,20100114,20100114,,,20100114,50,20100115,No,,,3304909,Complete
598062,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,4,,North Raccoon RX,48,Human,3,Accurate,CorrectedGPS,26.03,-80.9333,20100115,20100115,,,20100115,3069,20100116,No,,,3304901,Complete
598106,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,5,,Bundschu East R/X,48,Human,3,Accurate,CorrectedGPS,26.2167,-81.1167,20100116,20100116,,,20100117,3318,20100118,Yes,,,3304909,Complete
598107,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,6,,LIDE Camps SE RX,48,Human,3,Uncertain,QuadMap,26.030172,-81.041814,20100122,20100122,,,20100124,35,20100125,Yes,,,3304896,Complete
598426,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,7,,Mud Triangle,48,Human,3,Accurate,CorrectedGPS,26.0339,-81.1417,20100127,20100127,,,20100128,7347,20100129,No,,,3304901,Complete
598395,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,8,,Campalotamus,48,Human,3,Accurate,CorrectedGPS,26.0167,-80.9,20100128,20100128,,,20100128,20,20100129,Yes,,,3304901,Complete
600122,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,9,,Nobles Boundary,48,Human,3,Accurate,CorrectedGPS,26.2333,-81.1,20100129,20100129,,,20100129,2844,20100130,Yes,,,3304909,Complete
598400,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,10,,LIDE RE-MIX,48,Human,3,General,CorrectedGPS,26.0333,-81.0667,20100209,20100209,,,20100209,240,20100210,Yes,,,3304896,Complete
598871,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,11,,Calstones RX,48,Human,3,Accurate,CorrectedGPS,26.0333,-81.0667,20100217,20100217,,,20100218,375,20100219,Yes,,,3304896,Complete
598873,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,12,,HP RX,48,Human,3,Accurate,CorrectedGPS,25.877192,-81.238867,20100218,20100218,,,20100218,50,20100219,Yes,,,3304916,Complete
598945,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,14,,Burns Lake R/X,48,Human,3,Accurate,CorrectedGPS,25.9,-81.2333,20100221,20100221,,,20100221,125,20100222,Yes,,,3304916,Complete
599750,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,15,,Calstones Aerial RX,48,Human,3,Accurate,CorrectedGPS,26.0333,-81.0667,20100223,20100223,,,20100223,5133,20100224,Yes,,,3304901,Complete
599753,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,16,,Plumb Level,48,Human,3,Accurate,CorrectedGPS,26.022569,-81.114075,20100228,20100228,,,20100228,40,20100301,Yes,,,3304916,Complete
599755,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,17,,Plumb Aerial R/X,48,Human,3,Accurate,CorrectedGPS,26.05,-81.1,20100301,20100301,,,20100301,2787,20100302,Yes,,,3304901,Complete
599757,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,18,,South 41 R/X,48,Human,3,Accurate,CorrectedGPS,25.85,-81.03,20100304,20100304,,,20100304,5647,20100305,Yes,,,3304896,Complete
624310,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,19,,Young Island RX,48,Human,3,Accurate,RawGPS,26.1083,-81.0517,20100228,20100228,,,20100304,69,20100305,Yes,,,3304901,Complete
600833,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,21,,LIDE FRANK R/X,48,Human,3,Accurate,CorrectedGPS,26,-81.1167,20100416,20100416,,,20100416,7893,20100417,Yes,,,3304901,Complete
601455,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,22,,Lost Praire RX,48,Human,3,General,CorrectedGPS,25.6956,-81.0511,20100422,20100422,,,20100423,10277,20100425,Yes,,,3304917,Complete
601456,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,23,,Raccoon 16 RX,48,Human,3,Accurate,CorrectedGPS,25.966136,-80.94906,20100512,20100512,,,20100512,501,20100513,No,,,3304910,Complete
602110,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,24,FFD3,FACA ASSIST,16,Natural,7,Uncertain,CorrectedGPS,26.1486,-81.4575,20100605,20100605,,,20100606,55,20100607,No,,,,Complete
602552,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,26,FF56,Skillet North,21,Natural,3,Accurate,CorrectedGPS,25.8825,-81.1725,20100616,20100616,,,20100616,61,20100616,No,,,,Complete
602791,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,27,,Raccoon 7,48,Human,3,Accurate,CorrectedGPS,25.991419,-80.92775,20100622,20100622,,,20100622,345,20100623,No,,,3304910,Complete
606119,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,28,,Raccoon 15 RX,48,Human,3,Accurate,CorrectedGPS,25.9633,-80.9189,20100623,20100623,,,20100624,418,20100624,No,,,3304910,Complete
606121,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,29,,Natural Out 1,21,Natural,3,Accurate,CorrectedGPS,26.2405,-81.148,20100622,20100622,,,20100622,0.1,20100622,No,,,,Complete
606126,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,33,FPS8,Hoffman,11,Natural,3,General,CorrectedGPS,26.244089,-81.17883,20100802,20100802,,,20100803,12,20100804,No,,,,Complete
607644,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,34,FS2P,Turner River Rd,11,Natural,3,General,CorrectedGPS,26.0144,-81.2631,20100823,20100823,,,20100823,6,20100823,No,,,,Complete
624299,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,35,FY3U,North Monument,11,Human,3,Accurate,RawGPS,25.8644,-81.1064,20101118,20101118,,,20101118,0.5,20101119,Yes,,,,Complete
616590,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,36,FZX1,Contact,11,Human,3,General,CorrectedGPS,25.900339,-81.325675,20101213,20101213,,,20101213,0.1,20101213,Yes,,,,Complete
617139,NPS,SERO,FLBCP,Big Cypress National Preserve,2010,37,FZ4G,Split Strand,11,Human,3,Accurate,CorrectedGPS,25.868561,-81.18719,20101222,20101222,,,20101226,520,20101227,Yes,,,,Complete
617826,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,1,,Racoon 13 R/X,48,Human,3,Accurate,CorrectedGPS,25.947136,-80.920608,20110108,20110108,,,20110111,1144,20110113,Yes,,,3314273,Complete
617887,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,2,F0AV,Sanctuary,11,Human,3,Accurate,CorrectedGPS,26.2361,-80.8797,20110116,20110117,,,20110122,97,20110125,Yes,,,,Complete
618003,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,3,,Bass Lake RX,48,Human,3,Accurate,CorrectedGPS,25.9167,-81.2833,20110201,20110201,,,20110203,5222,20110206,Yes,,,3314267,Complete
618117,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,4,F0H0,YES Fire,11,Human,3,Accurate,CorrectedGPS,25.950183,-81.2641,20110207,20110207,,,20110210,1354,20110214,Yes,,,,Complete
618011,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,5,F0HX,BIcampground,11,Human,3,Accurate,CorrectedGPS,26.1831,-81.2467,20110205,20110205,,,20110206,0.1,20110206,Yes,,,,Complete
618010,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,6,F0HY,Birdstrike,11,Natural,3,Accurate,CorrectedGPS,25.8642,-81.1036,20110205,20110205,,,20110205,0.5,20110206,Yes,,,,Complete
618012,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,7,F0S5,Griffith,11,Natural,3,Accurate,CorrectedGPS,26.1583,-81.2033,20110219,20110219,,,20110220,2,20110222,Yes,,,,Complete
618459,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,8,F08J,Sawmill,11,Natural,3,Accurate,CorrectedGPS,26.1953,-81.1631,20110312,20110313,,,20110318,177,20110321,Yes,,,,Complete
618460,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,9,F1HZ,LittleRest,21,Natural,3,Accurate,CorrectedGPS,26.1689,-81.1964,20110314,20110314,,,20110314,0.3,20110314,Yes,,,,Complete
618461,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,11,F1SW,Canal,11,Human,3,Accurate,CorrectedGPS,26.1703,-80.9994,20110324,20110324,,,20110324,0.5,20110324,Yes,,,,Complete
618873,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,12,F17F,FMB,11,Natural,3,Accurate,CorrectedGPS,25.8667,-81.2606,20110406,20110406,,,20110412,1,20110415,Yes,,,,Complete
618874,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,13,F18G,Jackpot,11,Natural,3,Accurate,CorrectedGPS,25.8639,-81.2639,20110406,20110406,,,20110415,376,20110418,Yes,,,,Complete
618875,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,14,F18S,Eagle,11,Natural,3,Accurate,RawGPS,25.8589,-81.26,20110406,20110407,,,20110415,0.5,20110418,Yes,,,,Complete
618876,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,15,F2HC,Sitout,16,Natural,7,Accurate,CorrectedGPS,25.9217,-80.8967,20110413,20110413,,,20110415,2,20110418,Yes,,,,Complete
618877,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,16,F2JD,DOF ASSIST WINDROW,16,Natural,7,Accurate,CorrectedGPS,26.2392,-81.3903,20110415,20110415,,,20110417,20,20110418,Yes,,,,Complete
619654,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,17,F2L0,Windmill,11,Natural,3,Accurate,CorrectedGPS,26.2378,-81.24,20110415,20110415,,,20110420,38,20110425,Yes,,,,Complete
619655,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,18,F2NP,76,11,Natural,3,Accurate,CorrectedGPS,26.155,-81.2778,20110417,20110417,,,20110417,0.1,20110418,Yes,,,,Complete
619656,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,19,F2XK,MM 65,11,Natural,3,General,CorrectedGPS,26.1603,-81.1381,20110425,20110425,,,20110425,0.1,20110426,No,,,,Complete
619657,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,20,F2ZF,Jarhead,11,Natural,3,Accurate,CorrectedGPS,25.9728,-81.0714,20110426,20110427,,,20110520,38131,20110523,Yes,,,,Complete
619658,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,21,F25X,Monument West,11,Natural,3,Accurate,CorrectedGPS,25.8642,-81.1086,20110428,20110428,,,20110428,0.1,20110428,Yes,,,,Complete
619659,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,22,F25Y,Monument East,11,Natural,3,Accurate,CorrectedGPS,25.8617,-81.0831,20110428,20110428,,,20110428,0.1,20110428,Yes,,,,Complete
619660,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,23,F25Z,Tree House,11,Natural,3,Accurate,CorrectedGPS,26.235,-80.935,20110430,20110430,,,20110506,3,20110514,Yes,,,,Complete
619661,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,24,F26L,South Ceremonial Fir,11,Natural,3,Accurate,CorrectedGPS,26.25,-80.9253,20110430,20110430,,,20110430,0.1,20110501,Yes,,,,Complete
624247,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,25,F3PN,Backyard,11,Human,3,Accurate,CorrectedGPS,25.8464,-80.9358,20110510,20110510,,,20110510,0.5,20110512,Yes,,,,Complete
624250,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,26,F3RS,BIRDON,11,Natural,3,Accurate,CorrectedGPS,25.996394,-81.314756,20110512,20110512,,,20110514,90,20110515,Yes,,,,Complete
624255,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,27,F3RT,Copeland,11,Natural,3,Accurate,RawGPS,25.9394,-81.3369,20110512,20110512,,,20110513,110,20110515,Yes,,,,Complete
624256,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,28,F3VF,Overkill,11,Natural,3,Accurate,CorrectedGPS,26.25706,-80.898189,20110516,20110516,,,20110519,24,20110520,Yes,,,,Complete
624258,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,29,F30X,Junk,11,Natural,3,Accurate,CorrectedGPS,26.239069,-80.927983,20110522,20110522,,,20110523,0.5,20110525,Yes,,,,Complete
624259,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,30,F4A3,Concho,11,Natural,3,Accurate,CorrectedGPS,26.04745,-81.15161,20110528,20110528,,,20110530,0.2,20110530,Yes,,,,Complete
624260,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,31,F4G0,MM 58,11,Natural,3,Accurate,CorrectedGPS,26.170272,-80.990303,20110601,20110601,,,20110601,0.5,20110601,Yes,,,,Complete
624261,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,32,F4LS,Volunteer,21,Natural,3,Other,QuadMap,26.0994,-80.8775,20110604,20110604,,,20110605,2,20110605,Yes,,,,Complete
625596,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,33,F4L8,Bunker,11,Natural,3,Accurate,CorrectedGPS,25.8458,-80.9361,20110605,20110605,,,20110608,3.5,20110609,Yes,,,,Complete
625597,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,34,F40F,Oil Pad Complex,11,Natural,3,Accurate,CorrectedGPS,26.0017,-81.2361,20110613,20110613,,,20110620,3149,20110629,Yes,,,,Complete
625599,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,35,F4YT,Bunschu South,11,Natural,3,Accurate,CorrectedGPS,26.2028,-81.1608,20110613,20110613,,,20110625,1408,20110629,Yes,,,,Complete
625600,NPS,SERO,FLBCP,Big Cypress National Preserve,2011,36,F40E,Kissimmee Billie,11,Natural,3,Accurate,CorrectedGPS,26.221678,-81.111192,20110613,20110613,,,20110625,22,20110629,Yes,,,,Complete
