FireId,Org,Region,UNIT_ID,UnitName,FIRE_YEAR,FIRE_NUM,FireCode,FIRE_NAME,FirePrType,CauseCat,Owner,OrAccuracy,LocMethod,LatNAD83,LongNAD83,StartDate,InitAtDate,ContainedDate,ContainedAcres,ContrDate,ContrAcres,OutDate,WUI,IntersectFuels,AddedtoNFPORS,NFPORSNum,CompCode
598869,NPS,SERO,FLEVP,Everglades National Park,2010,1011,E9FD,C-111/338 DOF,16,Human,8,Accurate,CorrectedGPS,25.45369,-80.56161,20100212,20100212,,,20100212,3,20100212,,,,,Complete
599480,NPS,SERO,FLEVP,Everglades National Park,2010,1012,E9FS,Tower Tract Roadside,11,Human,3,Accurate,CorrectedGPS,25.6083,-80.5636,20100216,20100216,,,20100216,0.1,20100218,No,,,,Complete
599482,NPS,SERO,FLEVP,Everglades National Park,2010,1013,,HID West Rx,48,Human,3,Accurate,CorrectedGPS,25.381042,-80.706264,20100221,,,,20100221,155,20100225,Yes,,,3322536,Complete
599766,NPS,SERO,FLEVP,Everglades National Park,2010,1014,E9PR,Cartier,11,Human,7,Accurate,CorrectedGPS,25.6314,-80.6042,20100307,20100307,,,20100307,5.5,20100312,No,,,,Complete
603625,NPS,SERO,FLEVP,Everglades National Park,2010,1015,,HID Central RX,48,Human,3,Accurate,CorrectedGPS,25.3831,-80.6814,20100504,20100504,,,20100506,963,20100519,No,,,3317278,Complete
603745,NPS,SERO,FLEVP,Everglades National Park,2010,1017,FD3M,DOF 120/194,16,Human,6,General,CorrectedGPS,25.6548,-80.5085,20100515,20100515,,,20100515,148,,,,,,Complete
603749,NPS,SERO,FLEVP,Everglades National Park,2010,1018,,HID West II RX,48,Human,3,Accurate,CorrectedGPS,25.3722,-80.6903,20100604,20100604,,,20100604,40,20100604,No,,,3322605,Complete
603995,NPS,SERO,FLEVP,Everglades National Park,2010,1019,FFD5,Rogers Creek,14,Natural,3,Accurate,CorrectedGPS,25.5572,-81.0069,20100607,20100607,,,20100608,222,20100623,No,,,,Complete
604009,NPS,SERO,FLEVP,Everglades National Park,2010,1020,FF54,Block A WF,14,Natural,3,Accurate,CorrectedGPS,25.4086,-80.7339,20100615,20100615,,,20100617,1.5,20100617,No,,,,Complete
604327,NPS,SERO,FLEVP,Everglades National Park,2010,1034,FK4F,Canepatch,11,Natural,3,Accurate,CorrectedGPS,25.5022,-80.9353,20100710,20100710,,,20100712,212,20100712,No,,,,Complete
605420,NPS,SERO,FLEVP,Everglades National Park,2010,1035,FK4T,Found Out 2,21,Natural,3,Uncertain,CorrectedGPS,25.708597,-80.625325,20100712,,,,,2,20100712,No,,,,Complete
613437,NPS,SERO,FLEVP,Everglades National Park,2010,1036,,Alligator Bay Rx,48,Human,3,Accurate,CorrectedGPS,25.7238,-81.1977,20100712,,,,20100712,408,20100716,No,,,3323013,Complete
616917,NPS,SERO,FLEVP,Everglades National Park,2010,1053,,Context Rx,48,Human,3,Accurate,CorrectedGPS,25.4842,-80.5831,20101201,20101201,,,20101204,1970,20101204,Yes,,,3317417,Complete
616916,NPS,SERO,FLEVP,Everglades National Park,2010,1054,FZ4P,DOF 203/168,16,Human,8,Accurate,CorrectedGPS,25.60517,-80.51717,20101223,20101228,,,20101228,60,20101230,Yes,,,,Complete
634042,NPS,SERO,FLEVP,Everglades National Park,2011,113,12B2,ROGNE,48,Human,3,Accurate,CorrectedGPS,25.71,-80.7208,20111130,,,,20111201,15000,20111205,Yes,,,6272406,Complete
632536,NPS,SERO,FLEVP,Everglades National Park,2011,115,GL1Y,DOF 206/160,16,Human,8,Accurate,CorrectedGPS,25.61481,-80.52506,20111229,20111229,,,20111229,1,20111229,Yes,,,,Complete
633000,NPS,SERO,FLEVP,Everglades National Park,2011,1101,GG3P,Coe,11,Natural,3,Accurate,CorrectedGPS,25.309017,-80.663203,20110923,20110923,,,20110924,2.5,20110924,No,,,,Complete
630534,NPS,SERO,FLEVP,Everglades National Park,2011,1109,GJ6B,206/157,16,Human,7,Accurate,CorrectedGPS,25.6172,-80.5272,20111025,20111025,,,20111025,1,20111026,Yes,,,,Complete
617824,NPS,SERO,FLEVP,Everglades National Park,2011,1115,F0AH,DOF 207-152,16,Human,7,Accurate,CorrectedGPS,25.6197,-80.5264,20110114,20110114,,,20110114,0.2,20110115,Yes,,,,Complete
618980,NPS,SERO,FLEVP,Everglades National Park,2011,1116,F0A4,Effects Fire,11,Human,3,Accurate,CorrectedGPS,25.62867,-80.57519,20110115,20110115,,,20110118,0.1,20110125,No,,,,Complete
618983,NPS,SERO,FLEVP,Everglades National Park,2011,1121,F0YL,DOF L31/232,16,,7,General,CorrectedGPS,25.550436,-80.56047,20110227,20110227,,,20110227,13.9,20110228,,,,,Complete
618984,NPS,SERO,FLEVP,Everglades National Park,2011,1129,F1CQ,Old Highway 41,11,Human,3,Accurate,CorrectedGPS,25.75819,-80.68936,20110312,20110312,,,20110312,0.3,20110313,No,,,,Complete
618994,NPS,SERO,FLEVP,Everglades National Park,2011,1135,F1U3,DOF 136/L31,16,,7,Accurate,CorrectedGPS,25.6369,-80.4975,20110327,20110327,,,20110327,1.5,20110328,,,,,Complete
618995,NPS,SERO,FLEVP,Everglades National Park,2011,1136,F1ZX,Sweetbay Pond,11,Natural,3,Uncertain,QuadMap,25.32714,-80.79781,20110402,20110402,,,20110403,0.1,20110405,Yes,,,,Complete
619175,NPS,SERO,FLEVP,Everglades National Park,2011,1138,,Cape Sable RX,48,Human,3,Accurate,CorrectedGPS,25.2103,-81.0608,20110405,,,,20110406,7751,20110509,No,,,3315541,Complete
619483,NPS,SERO,FLEVP,Everglades National Park,2011,1145,F3EM,DOF 207/160,16,Human,8,Accurate,CorrectedGPS,25.61422,-80.52825,20110504,20110504,,,20110505,7.7,,Yes,,,,Complete
620127,NPS,SERO,FLEVP,Everglades National Park,2011,1146,F3L0,DOF C-111,15,Natural,7,Uncertain,RawGPS,25.3317,-80.5244,20110508,20110508,,,,,,,,,,Complete
620594,NPS,SERO,FLEVP,Everglades National Park,2011,1147,F36D,L-67,11,Human,3,Accurate,CorrectedGPS,25.7467,-80.6731,20110525,20110525,,,20110525,0.2,20110526,No,,,,Complete
622649,NPS,SERO,FLEVP,Everglades National Park,2011,1148,F39L,DOF L31/136,16,Human,7,General,CorrectedGPS,25.636686,-80.497836,20110527,20110527,,,20110527,0.1,20110527,,,,,Complete
620060,NPS,SERO,FLEVP,Everglades National Park,2011,1149,F4A2,Safari,11,Natural,3,General,RawGPS,25.7308,-80.6253,20110528,20110528,,,20110529,35.2,20110529,Yes,,,,Complete
620058,NPS,SERO,FLEVP,Everglades National Park,2011,1150,F4B0,DOF Prison,15,Natural,7,General,CorrectedGPS,25.7593,-80.4872,20110529,20110529,,,20110529,10.5,,Yes,,,,Complete
620596,NPS,SERO,FLEVP,Everglades National Park,2011,1152,,Harney Rx,48,Human,3,Accurate,CorrectedGPS,25.4069,-81.0708,20110531,,,,20110601,9698,20110714,No,,,3330862,Complete
620597,NPS,SERO,FLEVP,Everglades National Park,2011,1153,,Lostmans Rx,48,Human,3,Accurate,CorrectedGPS,25.5972,-81.1625,20110531,,,,20110601,3986,20110603,No,,,3330854,Complete
620595,NPS,SERO,FLEVP,Everglades National Park,2011,1158,,Found Out #1,21,Natural,3,Accurate,CorrectedGPS,25.7388,-80.6168,20110519,,,,,0.5,20110519,No,,,,Complete
628829,NPS,SERO,FLEVP,Everglades National Park,2011,1159,F4PT,DOF Prarie Fire,15,Natural,7,Accurate,CorrectedGPS,25.8019,-80.4694,20110606,20110607,,,20110615,68295,20110617,Yes,,,,Complete
623118,NPS,SERO,FLEVP,Everglades National Park,2011,1160,F5ET,Sunday,11,Natural,3,Accurate,CorrectedGPS,25.83055,-81.2791,20110619,20110619,,,20110619,0.3,20110620,No,,,,Complete
623274,NPS,SERO,FLEVP,Everglades National Park,2011,1161,F5GH,102 Bayside,15,Natural,3,Accurate,RawGPS,25.1215,-80.40808,20110323,20110323,,,20110323,0.1,20110403,Yes,,,,Complete
622650,NPS,SERO,FLEVP,Everglades National Park,2011,1164,F5Q2,Found Out #2/Vulture,21,Natural,3,Accurate,CorrectedGPS,25.6819,-80.7197,20110627,,,,,0.1,20110627,No,,,,Complete
623055,NPS,SERO,FLEVP,Everglades National Park,2011,1167,F71G,Found Out #3,21,Natural,3,Accurate,CorrectedGPS,25.6308,-80.6686,20110719,20110719,,,20110719,4,20110719,No,,,,Complete
625789,NPS,SERO,FLEVP,Everglades National Park,2011,1175,F81B,Afternoon Fire,14,Natural,3,Accurate,CorrectedGPS,25.7333,-80.5333,20110801,20110802,,,20110808,10423,20110810,Yes,,,,Complete
626056,NPS,SERO,FLEVP,Everglades National Park,2011,1176,F86Y,Coptic,14,Natural,3,Accurate,CorrectedGPS,25.6778,-80.5653,20110803,20110803,,,20110804,17,20110804,No,,,,Complete
627206,NPS,SERO,FLEVP,Everglades National Park,2011,1177,F89J,DOF South,16,Natural,7,Accurate,CorrectedGPS,25.4711,-80.5667,20110803,20110803,,,20110827,0.1,20110827,,,,,Complete
626051,NPS,SERO,FLEVP,Everglades National Park,2011,1178,F9YY,Found Out #4,21,Natural,3,Accurate,CorrectedGPS,25.72,-80.55,20110810,20110810,,,20110810,1.5,20110810,No,,,,Complete
626114,NPS,SERO,FLEVP,Everglades National Park,2011,1179,591L,Found Out #5,21,Natural,3,Accurate,CorrectedGPS,25.6353,-80.6031,20110803,20110803,,,20110803,1,20110803,No,,,,Complete
626091,NPS,SERO,FLEVP,Everglades National Park,2011,1182,,Pine Island RX,48,Human,3,Accurate,CorrectedGPS,25.3842,-80.5928,20110817,20110817,,,20110819,825,20110825,Yes,,,3315550,Complete
627440,NPS,SERO,FLEVP,Everglades National Park,2011,1183,GA5A,Cut Off,14,Natural,3,Accurate,CorrectedGPS,25.527,-81.143,20110317,20110818,,,20110818,925,20110819,Yes,,,,Complete
630289,NPS,SERO,FLEVP,Everglades National Park,2011,1184,F91L,Found Out #6,21,Natural,3,General,AreaMap,25.63,-80.6,20110818,,,,,0.3,20110818,No,,,,Complete
627439,NPS,SERO,FLEVP,Everglades National Park,2011,1186,GB29,Shanty Fire,14,Natural,3,Accurate,CorrectedGPS,25.7094,-80.6286,20110823,20110824,,,20110825,7491,20110826,Yes,,,,Complete
628773,NPS,SERO,FLEVP,Everglades National Park,2011,1194,,Roadside RX,48,Human,3,Accurate,CorrectedGPS,25.2458,-80.8014,20110907,,,,20110908,574,20110911,Yes,,,3331426,Complete
628779,NPS,SERO,FLEVP,Everglades National Park,2011,1195,,E. EVER Melaleuca RX,48,Human,3,Accurate,CorrectedGPS,25.6406,-80.5536,20110909,,,,20110909,154,20110912,Yes,,,3315522,Complete
628008,NPS,SERO,FLEVP,Everglades National Park,2011,1198,F91L,Found Out #7,21,Natural,3,Accurate,CorrectedGPS,25.49617,-80.79533,20110915,,,,,0.3,20110915,No,,,,Complete
633183,NPS,SERO,FLEVP,Everglades National Park,2012,11,GMD0,MLK,11,Human,3,Accurate,CorrectedGPS,25.61503,-80.58142,20120116,20120116,,,20120117,0.3,20120118,Yes,,,,Complete
633027,NPS,SERO,FLEVP,Everglades National Park,2012,19,12B1,North Context RD RX,48,Human,3,Accurate,CorrectedGPS,25.517769,-80.582775,20120105,,,,20120105,1100,20120109,No,,,6270766,Complete
633161,NPS,SERO,FLEVP,Everglades National Park,2012,20,12B4,Headquarters RX,48,Human,3,Accurate,CorrectedGPS,25.39497,-80.58244,20120106,20120106,,,20120106,6,20120120,Yes,,,6272466,Complete
633025,NPS,SERO,FLEVP,Everglades National Park,2012,25,GMP9,FSS217/296,15,Human,8,Accurate,CorrectedGPS,25.50044,-80.55442,20120110,20120110,,,20120110,0.1,20120110,Yes,,,,Complete
633141,NPS,SERO,FLEVP,Everglades National Park,2012,34,GM0F,Levee Holdover DOF,16,Human,8,Accurate,CorrectedGPS,25.67075,-80.49803,20120204,20120204,,,20120204,15,20120205,Yes,,,,Complete
633626,NPS,SERO,FLEVP,Everglades National Park,2012,41,12B4,HID West Buffer RX,48,Human,3,Accurate,CorrectedGPS,25.3892,-80.6894,20120302,,,,20120302,5,20120303,No,,,3068542,Complete
633623,NPS,SERO,FLEVP,Everglades National Park,2012,44,GNA4,FFS L-31/136,16,Human,8,Accurate,CorrectedGPS,25.63742,-80.49742,20120301,20120301,,,20120301,5,20120302,Yes,,,,Complete
633621,NPS,SERO,FLEVP,Everglades National Park,2012,47,GN0H,FFS 202/168,16,Human,8,Accurate,CorrectedGPS,25.6097,-80.5189,20120308,20120308,,,20120308,0.2,20120309,Yes,,,,Complete
634083,NPS,SERO,FLEVP,Everglades National Park,2012,54,GP7S,FFS206/160,16,Human,8,Accurate,CorrectedGPS,25.615839,-80.526278,20120325,20120325,,,20120325,3,20120328,Yes,,,,Complete
634097,NPS,SERO,FLEVP,Everglades National Park,2012,56,GQB7,FFS 206/159,16,Human,8,Uncertain,CorrectedGPS,25.61628,-80.5264,20120327,20120327,,,20120327,0.9,20120327,Yes,,,,Complete
634395,NPS,SERO,FLEVP,Everglades National Park,2012,57,GQ6M,FFS206/158,16,Human,8,Accurate,CorrectedGPS,25.61642,-80.52578,20120330,20120330,,,20120330,0.5,20120330,Yes,,,,Complete
635121,NPS,SERO,FLEVP,Everglades National Park,2012,65,GSW7,Guava,11,Natural,3,Accurate,CorrectedGPS,25.572689,-80.745267,20120419,20120419,,,20120419,1,20120420,No,,,,Complete
635122,NPS,SERO,FLEVP,Everglades National Park,2012,66,GSW9,B-Day,11,Natural,3,Accurate,CorrectedGPS,25.503383,-80.821061,20120419,20120419,,,20120420,0.5,20120420,No,,,,Complete
635584,NPS,SERO,FLEVP,Everglades National Park,2012,69,GS31,Papaya Found Out,21,Natural,3,Accurate,CorrectedGPS,25.48569,-80.81817,20120423,20120423,,,20120423,0.1,20120423,No,,,,Complete
635755,NPS,SERO,FLEVP,Everglades National Park,2012,72,GT7N,FFS 218/168,16,Natural,6,Accurate,CorrectedGPS,25.61411,-80.54397,20120508,20120508,,,20120509,0.1,20120510,Yes,,,,Complete
635942,NPS,SERO,FLEVP,Everglades National Park,2012,73,GUG4,Tarpon Bay,21,Natural,3,Accurate,CorrectedGPS,25.43014,-80.99767,20120513,20120514,,,20120514,24.4,20120514,No,,,,Complete
636490,NPS,SERO,FLEVP,Everglades National Park,2012,77,GU5K,Cane Patch,21,Natural,3,Accurate,CorrectedGPS,25.9161,-80.4289,20120529,,,,,103,20120530,No,,,,Complete
651002,NPS,SERO,FLEVP,Everglades National Park,2012,78,GUP5,Cane Patch 2,21,Natural,3,General,CorrectedGPS,25.4617,-80.9456,20120529,,,,,71,20120530,No,,,,Complete
637162,NPS,SERO,FLEVP,Everglades National Park,2012,79,12B4,LPK RX,48,Human,3,Accurate,CorrectedGPS,25.399986,-80.659172,20120607,,,,20120607,43,20120618,Yes,,,3068542,Complete
637287,NPS,SERO,FLEVP,Everglades National Park,2012,81,GX2R,Outlaw Trail Fire,11,Natural,3,Accurate,CorrectedGPS,25.2178,-80.6903,20120615,20120615,,,20120615,4.3,20120616,No,,,,Complete
637326,NPS,SERO,FLEVP,Everglades National Park,2012,82,GX9P,FFS168 Complex,16,Human,7,Uncertain,CorrectedGPS,25.60986,-80.53789,20120618,20120618,,,20120618,80,20120619,Yes,,,,Complete
637315,NPS,SERO,FLEVP,Everglades National Park,2012,83,GYD3,Noble,21,Natural,3,Accurate,CorrectedGPS,25.228,-80.83,20120619,,,,,0.8,20120619,No,,,,Complete
640663,NPS,SERO,FLEVP,Everglades National Park,2012,89,G0ML,Deer Hammock,14,Natural,3,Accurate,CorrectedGPS,25.37903,-80.76742,20120703,20120703,,,20120713,2100,20120714,No,,,,Complete
639488,NPS,SERO,FLEVP,Everglades National Park,2012,90,G0MN,Lostmans,11,Natural,3,Accurate,CorrectedGPS,25.4828,-81.0486,20120703,20120703,,,20120709,6.2,20120709,No,,,,Complete
639485,NPS,SERO,FLEVP,Everglades National Park,2012,92,G1E6,Old Ingraham,11,Natural,3,Accurate,CorrectedGPS,25.36761,-80.65467,20120708,20120708,,,20120709,0.5,20120709,No,,,,Complete
639483,NPS,SERO,FLEVP,Everglades National Park,2012,93,G1E7,Mahogany,11,Natural,3,Accurate,CorrectedGPS,25.366,-80.81903,20120708,20120708,,,20120708,0.1,20120711,No,,,,Complete
639478,NPS,SERO,FLEVP,Everglades National Park,2012,94,G1GE,Heck,11,Natural,3,Accurate,CorrectedGPS,25.61708,-80.54939,20120708,20120708,,,20120708,1,20120710,No,,,,Complete
643424,NPS,SERO,FLEVP,Everglades National Park,2012,103,,Coot Bay RX,48,Human,3,Accurate,CorrectedGPS,25.2256,-80.8922,20120731,20120731,,,20120801,2762,20120805,Yes,,,3323767,Complete
643473,NPS,SERO,FLEVP,Everglades National Park,2012,104,,South Broad River RX,48,Human,3,Accurate,CorrectedGPS,25.485,-81.0597,20120801,20120801,,,20120803,18681,20120806,No,,,3330270,Complete
651005,NPS,SERO,FLEVP,Everglades National Park,2012,105,G4LY,Coot Bay Found Out,21,Natural,3,General,CorrectedGPS,25.2125,-80.9083,20120731,,,,,6,20120731,No,,,,Complete
641249,NPS,SERO,FLEVP,Everglades National Park,2012,106,G4P4,Broadriver FO 1,21,Natural,3,Accurate,CorrectedGPS,25.5078,-80.8853,20120803,,,,,0.1,20120803,No,,,,Complete
641253,NPS,SERO,FLEVP,Everglades National Park,2012,107,G4P5,Broadriver FO 2,21,Natural,3,Accurate,CorrectedGPS,25.5019,-80.8906,20120803,,,,,0.1,20120803,No,,,,Complete
650527,NPS,SERO,FLEVP,Everglades National Park,2012,128,,Boy Scout Camp RX,48,Human,3,Accurate,AreaMap,25.3881,-80.6458,20121129,,,,20121129,200,20121210,Yes,,,3323768,Complete
649876,NPS,SERO,FLEVP,Everglades National Park,2012,129,HA5K,Flamingo B WF,11,Human,3,Accurate,CorrectedGPS,25.135894,-80.944036,20121129,20121129,,,20121129,1,20121201,No,,,,Complete
650379,NPS,SERO,FLEVP,Everglades National Park,2012,130,,East Everglades 1 RX,48,Human,3,Accurate,CorrectedGPS,25.6856,-80.6069,20121206,20121206,,,20121207,3000,20121210,No,,,3330277,Complete
651373,NPS,SERO,FLEVP,Everglades National Park,2012,132,,Pine Blocks P/Q RX,48,Human,3,Accurate,AreaMap,25.38117,-80.59511,20121210,,,,20121210,15,20130104,Yes,,,3323803,Complete
651786,NPS,SERO,FLEVP,Everglades National Park,2012,133,,EE6 Blackline RX,48,Human,3,Accurate,AreaMap,25.5878,-80.575,20121212,,,,20121212,3,20130104,Yes,,,3323764,Complete
651787,NPS,SERO,FLEVP,Everglades National Park,2012,134,,Pine Blocks N/O RX,48,Human,3,Accurate,AreaMap,25.3914,-80.6019,20121213,20121213,,,20121213,1156,20130104,Yes,,,3323803,Complete
651788,NPS,SERO,FLEVP,Everglades National Park,2012,135,,EE6 Tower Tract RX,48,Human,3,Accurate,AreaMap,25.5894,-80.5567,20121214,,,,20121214,6507,20130104,Yes,,,3323764,Complete
651791,NPS,SERO,FLEVP,Everglades National Park,2012,136,HBS9,FFS 9336 C-111 WF,16,Human,7,General,CorrectedGPS,25.39481,-80.55808,20121220,20121220,,,20121220,2.7,20121221,Yes,,,,Complete
634044,NPS,SERO,FLEVP,Everglades National Park,2012,243,12B2,ROG NE 2,48,Human,3,Accurate,CorrectedGPS,25.7311,-80.7269,20120305,,,,20120306,12000,20120310,Yes,,,6270767,Complete
651794,NPS,SERO,FLEVP,Everglades National Park,2013,19,HB1M,LPK Roadside WF,11,Human,3,Accurate,CorrectedGPS,25.417233,-80.641786,20130108,20130108,,,20130108,0.1,20130109,Yes,,,,Complete
652891,NPS,SERO,FLEVP,Everglades National Park,2013,22,HB7E,FFS 182/392 WF Assis,16,Human,7,General,AreaMap,25.406828,-80.475344,20130204,20130204,,,,200,20130214,Yes,,,,Complete
651939,NPS,SERO,FLEVP,Everglades National Park,2013,24,HB8T,FFS 196/156 WF,16,Human,8,Accurate,CorrectedGPS,25.619389,-80.509361,20130213,20130213,,,20130213,0.3,20130220,Yes,,,,Complete
652894,NPS,SERO,FLEVP,Everglades National Park,2013,30,HDZ8,FFS 207/168 WF,16,Natural,7,General,Other,25.6081,-80.526861,20130401,20130401,,,20130402,2,20130403,Yes,,,,Complete
654904,NPS,SERO,FLEVP,Everglades National Park,2013,32,HD7D,117/ 328 FFS,16,Natural,7,Accurate,AreaMap,25.4558,-80.3644,20130403,20130403,,,20130410,1244,20130411,Yes,,,,Complete
653320,NPS,SERO,FLEVP,Everglades National Park,2013,33,HER7,FFS 194/ 150 WF,16,Human,8,Uncertain,CorrectedGPS,25.624242,-80.510106,20130421,20130421,,,20130422,2.4,20130422,Yes,,,,Complete
652955,NPS,SERO,FLEVP,Everglades National Park,2013,34,HE1J,Gate 10 WF,11,Human,3,Accurate,AreaMap,25.425922,-80.684161,20130426,20130426,,,20130426,0.1,20130426,No,,,,Complete
653318,NPS,SERO,FLEVP,Everglades National Park,2013,35,HE46,FFS 187/ 150 WF,16,Human,7,General,RawGPS,25.625344,-80.497136,20130429,20130429,,,20130429,1,20130430,Yes,,,,Complete
653309,NPS,SERO,FLEVP,Everglades National Park,2013,36,HE90,Lostman's WF,14,Natural,3,General,AreaMap,25.58158,-81.17231,20130429,20130430,,,20130503,167.7,20130503,No,,,,Complete
653304,NPS,SERO,FLEVP,Everglades National Park,2013,37,HE94,Hammock WF,21,Natural,3,General,CorrectedGPS,25.6164,-80.8311,20130502,,,,,3.1,20130502,No,,,,Complete
659186,NPS,SERO,FLEVP,Everglades National Park,2013,44,HT3M,North Harney WF,21,Natural,3,Accurate,CorrectedGPS,25.445062,-81.005414,20130805,,,,,8.5,20130805,No,,,,Complete
664501,NPS,SERO,FLEVP,Everglades National Park,2013,57,H0Z7,FFS 136/ 208,16,Human,7,Accurate,CorrectedGPS,25.63725,-80.53053,20131216,20131216,,,20131216,0.8,20131220,Yes,,,,Incomplete
652893,NPS,SERO,FLEVP,Everglades National Park,2013,1328,,HID East,48,Human,3,Accurate,CorrectedGPS,25.3686,-80.6492,20130312,20130312,,,20130319,1736,20130329,No,,,3305151,Complete
660643,NPS,SERO,FLEVP,Everglades National Park,2013,1349,HX26,Lost Lake,21,Natural,3,Accurate,CorrectedGPS,25.6119,-81.1683,20130829,,,,,13,20130829,No,,,,Incomplete
663289,NPS,SERO,FLEVP,Everglades National Park,2013,1351,,Coastal Prairies 1,48,Human,3,Accurate,CorrectedGPS,25.6419,-81.1103,20130927,,,,20130927,3500,20130928,No,,,6274011,Complete
663291,NPS,SERO,FLEVP,Everglades National Park,2013,1352,,CP 1 Exotics,48,Human,3,Accurate,CorrectedGPS,25.6158,-81.1644,20130920,,,,20130920,10000,20130921,No,,,3323825,Complete
665525,NPS,SERO,FLEVP,Everglades National Park,2014,21,H1F1,FFS 136/ 184 WF,16,Human,7,General,CorrectedGPS,25.63783,-80.49308,20140117,20140117,,,20140117,0.2,20140118,,,,,Complete
666348,NPS,SERO,FLEVP,Everglades National Park,2014,22,H1MK,Willy Willy,21,Human,3,Accurate,RawGPS,25.5817,-81.0547,20140127,,,,,0.1,20140127,No,,,,Complete
665527,NPS,SERO,FLEVP,Everglades National Park,2014,23,H1MT,FFS 136/ 192 WF,16,Human,7,Accurate,CorrectedGPS,25.63428,-80.50428,20140127,20140127,,,20140127,4,20140201,Yes,,,,Complete
665530,NPS,SERO,FLEVP,Everglades National Park,2014,25,H1Q0,FFS 136/ 188 WF,16,Human,7,Accurate,CorrectedGPS,25.6385,-80.4964,20140205,20140205,,,20140205,13.5,20140209,Yes,,,,Complete
675968,NPS,SERO,FLEVP,Everglades National Park,2014,26,,EE5 1 RX,48,Human,3,Accurate,CorrectedGPS,25.6106,-80.575,20140212,20140212,,,20140214,61,20140225,Yes,,,6288409,Complete
666334,NPS,SERO,FLEVP,Everglades National Park,2014,29,H1VA,Chekika WF,11,Human,3,Accurate,CorrectedGPS,25.611797,-80.575264,20140218,20140218,,,20140221,175,20140221,Yes,,,,Complete
666342,NPS,SERO,FLEVP,Everglades National Park,2014,30,FSH1,Iron Pot WF,14,Human,3,Accurate,CorrectedGPS,25.67014,-80.8611,20140305,20140305,,,20140313,233,20140318,No,,,,Complete
666338,NPS,SERO,FLEVP,Everglades National Park,2014,31,H1ZU,FFS 168/ 202,16,Human,7,Accurate,CorrectedGPS,25.60794,-80.51886,20140223,20140223,,,20140223,8.6,20140225,Yes,,,,Complete
666336,NPS,SERO,FLEVP,Everglades National Park,2014,32,H2BG,FFS 168/ 200,16,Human,7,General,CorrectedGPS,25.60872,-80.51622,20140313,20140313,,,20140313,0.3,20140313,Yes,,,,Complete
666868,NPS,SERO,FLEVP,Everglades National Park,2014,33,H2UL,FFS 202/ 158,16,Human,8,Accurate,CorrectedGPS,25.6306,-80.5194,20140403,20140403,,,20140403,2.5,20140404,Yes,,,,Complete
667169,NPS,SERO,FLEVP,Everglades National Park,2014,34,H2XW,Circle Fire,11,Human,3,Accurate,CorrectedGPS,25.13769,-80.93317,20140406,20140406,,,20140406,0.1,20140406,Yes,,,,Complete
667473,NPS,SERO,FLEVP,Everglades National Park,2014,35,,HID Cent / Blk AA RX,48,Human,3,Accurate,CorrectedGPS,25.389283,-80.689131,20140407,,,,20140411,1008,20140415,No,,,6280570,Complete
668024,NPS,SERO,FLEVP,Everglades National Park,2014,36,H3JP,Mustang WF,11,Human,3,Uncertain,RawGPS,25.56405,-80.57325,20140421,20140421,,,20140421,6.3,20140422,No,,,,Complete
667467,NPS,SERO,FLEVP,Everglades National Park,2014,37,H3K3,FFS 136/ 206,16,Human,8,Accurate,CorrectedGPS,25.63316,-80.5269,20140421,20140421,,,20140421,0.3,20140422,Yes,,,,Complete
667469,NPS,SERO,FLEVP,Everglades National Park,2014,38,H38V,FFS 192/ 149,16,Human,8,Accurate,CorrectedGPS,25.624956,-80.4996,20140504,20140504,,,20140504,0.3,20140506,Yes,,,,Complete
667465,NPS,SERO,FLEVP,Everglades National Park,2014,39,H4DT,Southern Glades WF,16,Human,7,Accurate,CorrectedGPS,25.4027,-80.5708,20140511,20140511,,,20140513,296,20140520,No,,,,Complete
671881,NPS,SERO,FLEVP,Everglades National Park,2014,45,,East Everglades 3 RX,48,Human,3,Accurate,AreaMap,25.64672,-80.5431,20140625,,,,20140625,479,20140630,Yes,,,6280619,Complete
671921,NPS,SERO,FLEVP,Everglades National Park,2014,47,H7SQ,Rogers River WF,14,Natural,3,Accurate,Other,25.56118,-81.02028,20140709,20140709,,,20140711,3634.6,20140716,No,,,,Complete
671919,NPS,SERO,FLEVP,Everglades National Park,2014,48,H7ST,Shark Valley WF,21,Natural,3,General,RawGPS,25.662,-80.7222,20140709,20140709,,,20140709,32,20140710,Yes,,,,Complete
671917,NPS,SERO,FLEVP,Everglades National Park,2014,49,H7TW,Camp Lonesome WF,14,Natural,3,Accurate,RawGPS,25.49127,-80.97808,20140709,20140709,,,20140710,47.9,20140710,No,,,,Complete
677093,NPS,SERO,FLEVP,Everglades National Park,2014,50,H7W3,Tarpon Bay FO I,21,Natural,3,Accurate,CorrectedGPS,25.4611,-80.94,20140709,,,,,0.1,20140709,No,,,,Complete
677094,NPS,SERO,FLEVP,Everglades National Park,2014,51,H7W4,Tarpon Bay FO II,21,Natural,3,Accurate,CorrectedGPS,25.4611,-80.9392,20140709,,,,,0.1,20140709,No,,,,Complete
677095,NPS,SERO,FLEVP,Everglades National Park,2014,52,H7W5,Tarpon Bay FO III,21,Natural,3,Accurate,CorrectedGPS,25.4603,-80.9397,20140709,,,,,0.1,20140709,No,,,,Complete
